"DAX","SMI","CAC","FTSE","SMIfactor","y","expected","actual","residual"
2101.82,2609.6,1805.6,3023.4,"smi0",-0.00279860662757718,-0.000198299374542263,-0.00279860662757718,-0.00260030725303492
2096.26,2610,1804.4,3019.5,"smi0",0.00592963611566854,-0.000155147327742222,0.00592963611566854,0.00608478344341076
2126.44,2632.1,1827,3049.3,"smi0",-0.000818547573749643,-0.000291557958774835,-0.000818547573749643,-0.000526989614974807
2117.59,2623.3,1805.7,3037.7,"smi0",0.000573356914367673,-0.000253323536701676,0.000573356914367673,0.000826680451069349
2106.05,2607.5,1802.2,3025.3,"smi0",-0.00117063011841239,-0.000236771043824052,-0.00117063011841239,-0.000933859074588339
2097.85,2600.4,1776.9,3009.3,"smi0",0.00676562390695889,-0.000176153964013798,0.00676562390695889,0.00694177787097269
2127.21,2619.2,1808.4,3041.2,"smi0",-0.00420535800265306,-0.00033414219109504,-0.00420535800265306,-0.00387121581155802
2116.64,2617.2,1807.4,3038.2,"smi0",0.0011094869855472,-0.000283317032998128,0.0011094869855472,0.00139280401854533
2094.16,2586.5,1795.2,3025.1,"smi0",0.00131381964152636,-0.000291803609971594,0.00131381964152636,0.00160562325149796
2069.95,2553.2,1773.3,3001.9,"smi0",-0.00990441802273788,-0.000268371590581185,-0.00990441802273788,-0.0096360464321567
2041.26,2543.1,1748.6,2977,"smi0",0.00491499506388809,-9.30527777385504e-05,0.00491499506388809,0.00500804784162664
2029.38,2515.8,1756.8,2992.1,"smi0",0.0017844412209964,-0.000238814333446901,0.0017844412209964,0.0020232555544433
1989.2,2461.5,1727.1,2986.9,"smi0",0.00735955369639973,-0.000318719836721711,0.00735955369639973,0.00767827353312144
2008.85,2467.7,1743.1,3021.1,"smi0",-0.0102274422348854,-0.000506460958355135,-0.0102274422348854,-0.00972098127653028
1974.14,2450.3,1721.8,3011.8,"smi0",0.0191912700862605,-0.000399608798576867,0.0191912700862605,0.0195908788848374
2022.5,2463.3,1769,3050.6,"smi0",-0.0182379830848875,-0.000704869022434829,-0.0182379830848875,-0.0175331140624527
1995.22,2475,1738.6,3047,"smi0",0.00374259652286146,-0.000498838127668079,0.00374259652286146,0.00424143465052954
2016.15,2491.7,1785.8,3094.1,"smi0",-0.0204960191069229,-0.000684479880440271,-0.0204960191069229,-0.0198115392264827
1979.52,2497.5,1788.8,3089.3,"smi0",-0.00464411125480474,-0.000461017708739839,-0.00464411125480474,-0.0041830935460649
1984.99,2516,1811.6,3124.2,"smi0",0.00375011500260172,-0.000517943098966706,0.00375011500260172,0.00426805810156843
1984.15,2505.5,1813.8,3135,"smi0",-0.00162744549999991,-0.000610357993837619,-0.00162744549999991,-0.00101708750616229
1978.07,2501.9,1818,3139.7,"smi0",-0.0132597456026388,-0.000618155872826697,-0.0132597456026388,-0.0126415897298121
1935.08,2480.7,1795.7,3136.4,"smi0",-0.0180945900845547,-0.000514528383220997,-0.0180945900845547,-0.0175800617013337
1935.87,2526.6,1817.3,3153.4,"smi0",-0.00027756860590692,-0.000335825847877206,-0.00027756860590692,5.82572419702857e-05
1928.82,2518.1,1836.1,3149.8,"smi0",5.94153343738257e-05,-0.000334340789931003,5.94153343738257e-05,0.000393756124304829
1911.7,2495.6,1837.2,3128.3,"smi0",0.00398054973363456,-0.000293197941468301,0.00398054973363456,0.00427374767510286
1918.85,2495,1852.4,3142.3,"smi0",0.000838065635400958,-0.000382592542758827,0.000838065635400958,0.00122065817815979
1949.76,2533.1,1893,3176.2,"smi0",-0.00843331764056404,-0.000452079935705396,-0.00843331764056404,-0.00798123770485864
1914.69,2508.9,1859.5,3137.9,"smi0",0.00970969183653211,-0.000271972025029012,0.00970969183653211,0.00998166386156112
1934.96,2511.1,1864,3143.1,"smi0",0.00588067773479439,-0.00037613604200127,0.00588067773479439,0.00625681377679566
1965.68,2536.2,1882.8,3188.1,"smi0",0.00347589387457073,-0.000555637152409003,0.00347589387457073,0.00403153102697973
1972.59,2536.3,1872.9,3190.2,"smi0",-0.00581434294497699,-0.00059584481000449,-0.00581434294497699,-0.0052184981349725
1976.52,2556.1,1890.2,3200.9,"smi0",-0.000143899188293341,-0.000548391875311275,-0.000143899188293341,0.000404492687017935
1978.71,2559.3,1900.4,3210.9,"smi0",0.000318907014613867,-0.000578917772564649,0.000318907014613867,0.000897824787178516
1980.81,2561.2,1880.9,3204.2,"smi0",-0.00152434792846263,-0.000553812252291329,-0.00152434792846263,-0.000970535676171303
1979.26,2563.1,1869.3,3190.9,"smi0",0.00624503568747395,-0.000486747167843022,0.00624503568747395,0.00673178285531698
1991.08,2562.4,1871.9,3209.8,"smi0",-0.00324357734465431,-0.000617169093889805,-0.00324357734465431,-0.00262640825076451
1982.99,2560.3,1881.1,3208.8,"smi0",0,-0.000586141178548265,0,0.000586141178548265
1982.99,2560.3,1881.1,3208.8,"smi0",0,-0.000586141178548265,0,0.000586141178548265
1982.99,2560.3,1881.1,3208.8,"smi0",-0.00915103247617723,-0.000586141178548265,-0.00915103247617723,-0.00856489129762896
1954.62,2547.1,1855.7,3194.5,"smi0",0.00640120743421523,-0.000468400976140124,0.00640120743421523,0.00686960841035535
1943.88,2516.8,1874.9,3170.1,"smi0",-0.00499655913921099,-0.000488624947002449,-0.00499655913921099,-0.00450793419220854
1955.33,2544.2,1882,3174.7,"smi0",0.0100301060600749,-0.000413608697998471,0.0100301060600749,0.0104437147580733
1987.7,2560.8,1928.4,3199.9,"smi0",-0.00204899305989569,-0.000572778752855321,-0.00204899305989569,-0.00147621430704037
1978.97,2554.8,1918.5,3209.3,"smi0",0.0119860159307386,-0.000598293739142544,0.0119860159307386,0.0125843096698812
2007.57,2561.1,1945.9,3214.9,"smi0",0.00524242052837852,-0.000721687983047711,0.00524242052837852,0.00596410851142623
2028.52,2574.4,1942.3,3226.2,"smi0",0.000769473240735693,-0.000792369499581882,0.000769473240735693,0.00156184274031758
2024.25,2567,1931,3217.6,"smi0",-0.0148769696837608,-0.000779630224243703,-0.0148769696837608,-0.0140973394595171
2017.95,2597.2,1918.5,3216.7,"smi0",0,-0.000584571328167794,0,0.000584571328167794
2017.95,2597.2,1918.5,3220.4,"smi0",-0.000140096018795114,-0.000598343902757618,-0.000140096018795114,0.000458247883962504
2036.47,2621.4,1936.9,3248.2,"smi0",0.0018145211186699,-0.000660506644166049,0.0018145211186699,0.00247502776283595
2037.99,2618.6,1971.1,3262.6,"smi0",-0.010705717117513,-0.000736341882292494,-0.010705717117513,-0.00996937523522051
2034.15,2641.7,1946.2,3264.3,"smi0",-0.00968765163764641,-0.000600695966476768,-0.00968765163764641,-0.00908695567116964
2021.22,2650.5,1927.4,3251.7,"smi0",0.00153401442948379,-0.000445068492956708,0.00153401442948379,0.00197908292244049
2030.65,2658.8,1927.4,3251.7,"smi0",0.0110575381133238,-0.000445564710340312,0.0110575381133238,0.0115031028236641
2050.66,2655.6,1988.7,3261.2,"smi0",0.0045210944742264,-0.000593407118815399,0.0045210944742264,0.0051145015930418
2064.41,2661.4,1996.7,3290.1,"smi0",-0.00422258896289481,-0.000735448007115723,-0.00422258896289481,-0.00348714095577909
2086.41,2701,2003.6,3317.9,"smi0",-0.0024064623378262,-0.000731742142905469,-0.0024064623378262,-0.00167472019492073
2102.4,2728.2,2017.3,3310.3,"smi0",-0.00890538160708779,-0.000634017534431777,-0.00890538160708779,-0.00827136407265602
2092,2739,1991.5,3310.7,"smi0",0.00552354385384412,-0.000528127751810225,0.00552354385384412,0.00605167160565434
2109.36,2746.6,2001.3,3300.8,"smi0",-0.00718116931329981,-0.000533307282279955,-0.00718116931329981,-0.00664786203101985
2088.99,2739.8,2004.7,3297.4,"smi0",0.00193192654779067,-0.000459995104327374,0.00193192654779067,0.00239192165211804
2083.8,2727.7,1989.8,3285.8,"smi0",0.000488149744532996,-0.000456868634916075,0.000488149744532996,0.000945018379449072
2064.42,2701,1965.5,3261,"smi0",-0.00286700834466882,-0.00041515981538698,-0.00286700834466882,-0.00245184852928183
2096.87,2751.2,1979.5,3284.5,"smi0",-0.00606154292809174,-0.000388490424736553,-0.00606154292809174,-0.00567305250335518
2083.55,2750.4,1965.3,3291.8,"smi0",0.000500589648973189,-0.000356476632649481,0.000500589648973189,0.00085706628162267
2105.88,2778.5,1960.7,3327.3,"smi0",0,-0.000444575484862828,0,0.000444575484862828
2105.88,2778.5,1960.7,3328.2,"smi0",-0.00942966880579819,-0.000447925570573864,-0.00942966880579819,-0.00898174323522433
2065.71,2751.7,1919.1,3311.1,"smi0",-0.0022063090065388,-0.00033634953242241,-0.0022063090065388,-0.00186995947411639
2069.26,2762.5,1927.8,3311.1,"smi0",-0.000221819564936948,-0.000295442645284428,-0.000221819564936948,7.36230803474805e-05
2081.46,2779.4,1927.3,3309.9,"smi0",0.00636465858347639,-0.000258627179629588,0.00636465858347639,0.00662328576310598
2099.95,2786.4,1948,3319.4,"smi0",0.0015057722174687,-0.000344616494383894,0.0015057722174687,0.00185038871185259
2119.24,2807.8,1960.8,3340.6,"smi0",0.00725114764984238,-0.000400872053431848,0.00725114764984238,0.00765201970327423
2132.72,2805.3,1971.3,3345,"smi0",0,-0.000494867394242775,0,0.000494867394242775
2132.72,2805.3,1971.3,3376.6,"smi0",0.00848911935269856,-0.00061249262587478,0.00848911935269856,0.00910161197857334
2154.17,2809.7,1965.9,3380,"smi0",-0.0116240755838785,-0.000703800488455256,-0.0116240755838785,-0.0109202750954232
2136.72,2819.6,1974.7,3370.8,"smi0",0.00476897446335296,-0.000533401726258169,0.00476897446335296,0.00530237618961113
2137.21,2806.8,1951.2,3380.8,"smi0",-0.00996319460782241,-0.000641490308131222,-0.00996319460782241,-0.00932170429969119
2107.16,2795.3,1897,3337.7,"smi0",0.00728622533920968,-0.000399440439938607,0.00728622533920968,0.00768566577914829
2127.79,2802.3,1907.8,3344.6,"smi0",-0.00116410839250178,-0.000485948840422159,-0.00116410839250178,-0.000678159552079618
2124.25,2800.9,1922.8,3348,"smi0",0.00127742376121295,-0.00048923213081262,0.00127742376121295,0.00176665589202557
2124.84,2798.1,1893.7,3339.8,"smi0",0.00204499532854924,-0.000476511539586361,0.00204499532854924,0.0025215068681356
2130.78,2800.2,1920.7,3370.4,"smi0",0.00617204728265453,-0.000607475290477853,0.00617204728265453,0.00677952257313238
2125.06,2775.4,1905,3366.1,"smi0",0.00373510124938009,-0.000696991445548809,0.00373510124938009,0.0044320926949289
2154.13,2803,1918.4,3381.3,"smi0",-0.00731994945785584,-0.000744320363198667,-0.00731994945785584,-0.00657562909465717
2140.36,2805.6,1896.1,3377.2,"smi0",-0.00188022169046582,-0.00064952447115922,-0.00188022169046582,-0.0012306972193066
2144.88,2816.8,1902.8,3378.3,"smi0",-0.00940783868219256,-0.000615192608426218,-0.00940783868219256,-0.00879264607376634
2144.88,2843.3,1925.2,3403.8,"smi0",0.00196954243308844,-0.000568232039419591,0.00196954243308844,0.00253777447250803
2144.88,2837.7,1895.1,3379.4,"smi0",-0.000898277937457163,-0.000507389611183635,-0.000898277937457163,-0.000390888326273528
2137.36,2830.3,1902.4,3309.2,"smi0",-0.0091451736175567,-0.000249869313629358,-0.0091451736175567,-0.00889530430392735
2128.99,2845.1,1877.7,3313.2,"smi0",-0.0147859337658302,-0.000145637036034554,-0.0147859337658302,-0.0146402967297956
2091.3,2836.8,1865.5,3282.7,"smi0",-0.00148586728209203,0.000103048910581273,-0.00148586728209203,-0.0015889161926733
2094.68,2845.6,1861.9,3294,"smi0",0.00444128526003505,9.19957621602057e-05,0.00444128526003505,0.00434928949787485
2089.04,2825.3,1858.8,3314.6,"smi0",0.00431457020306891,-6.64945248403763e-05,0.00431457020306891,0.00438106472790929
2099.68,2827.5,1879.7,3323.7,"smi0",-0.00209643751533209,-0.00013928857986871,-0.00209643751533209,-0.00195714893546338
2110.13,2847.5,1889.4,3349.2,"smi0",0.00488878733621797,-0.000176922987486183,0.00488878733621797,0.00506571032370415
2117.63,2843.7,1907.8,3394.9,"smi0",0.000550965900906612,-0.000403115442662678,0.000550965900906612,0.00095408134356929
2111.35,2833.7,1889.5,3388.3,"smi0",0.019450700655114,-0.00040216341073228,0.019450700655114,0.0198528640658463
2163.37,2848.4,1950.8,3462.9,"smi0",0.0116472307997557,-0.000849020804248941,0.0116472307997557,0.0124962516040046
2184.39,2842.9,1949.4,3455,"smi0",0.00292035123875389,-0.000949221628282487,0.00292035123875389,0.00386957286703638
2194.15,2847.3,1961.3,3464,"smi0",-0.00442290143524336,-0.00100567155789433,-0.00442290143524336,-0.00341722987734903
2200.32,2867.9,1961.7,3450.6,"smi0",-0.00362720064672049,-0.000874901224458048,-0.00362720064672049,-0.00275229942226244
2193.72,2869.7,1948.3,3447.2,"smi0",0.001069410107049,-0.000821159201556928,0.001069410107049,0.00189056930860593
2191.25,2863.4,1948.3,3429.2,"smi0",-0.00547909165066551,-0.00077611780692643,-0.00547909165066551,-0.00470297384373908
2201.36,2892.3,1951.5,3442.6,"smi0",-0.00207094650591573,-0.000719441920194578,-0.00207094650591573,-0.00135150458572115
2183.71,2875.1,1929,3420.7,"smi0",0.0118857450609826,-0.00064590875916545,0.0118857450609826,0.0125316538201481
2195.31,2856.2,1931.2,3405.3,"smi0",0.00653338837259128,-0.000745048777854435,0.00653338837259128,0.00727843715044571
2183.52,2822.2,1905.9,3400.4,"smi0",0.00312818098828558,-0.000852664297153607,0.00312818098828558,0.00398084528543919
2196.54,2830.2,1908.9,3413.1,"smi0",0.0138913521940675,-0.000919146499763636,0.0138913521940675,0.0148104986938311
2232.02,2836.6,1926.6,3431.6,"smi0",0.00129270324232756,-0.00112280647964091,0.00129270324232756,0.00241550972196847
2232.23,2833.2,1941.3,3432.9,"smi0",0.00461694630531272,-0.00114684957203379,0.00461694630531272,0.00576379587734651
2237.73,2827.1,1942.5,3454.3,"smi0",0.00157734320549905,-0.00128537378668136,0.00157734320549905,0.00286271699218041
2239.36,2824.7,1947.9,3458.3,"smi0",-0.0125523967341722,-0.00132087949399319,-0.0125523967341722,-0.011231517240179
2217.91,2833.1,1932.8,3468.9,"smi0",0.00429773718585614,-0.00121315352104609,0.00429773718585614,0.00551089070690223
2222.51,2826.8,1920,3463.3,"smi0",-0.0050618444911384,-0.00124795744960541,-0.0050618444911384,-0.00381388704153299
2211.26,2826.8,1917.8,3449.9,"smi0",0.00831773006767345,-0.00114447208724498,0.00831773006767345,0.00946220215491843
2249.6,2852.3,1960,3499.9,"smi0",0.00677030581593991,-0.0013767525446837,0.00677030581593991,0.00814705836062361
2234.86,2814.3,1950.8,3475.6,"smi0",0.00337273133319208,-0.00141951413836099,0.00337273133319208,0.00479224547155307
2236.68,2807.1,1957.1,3482.4,"smi0",0.0058386358295221,-0.0014920466435738,0.0058386358295221,0.0073306824730959
2244.56,2800.6,1950.4,3483.5,"smi0",-0.00227453850279207,-0.00156849010604986,-0.00227453850279207,-0.000706048396742207
2236.89,2797.4,1954.7,3468.8,"smi0",-0.000776045314957563,-0.00149435708828293,-0.000776045314957563,0.000718311773325363
2222.28,2781.3,1943.7,3468.3,"smi0",-0.00116045823278887,-0.00150907779206957,-0.00116045823278887,0.000348619559280701
2236.72,2802.6,1949.2,3474.7,"smi0",-0.00994605094883767,-0.00148766817252293,-0.00994605094883767,-0.00845838277631474
2228.44,2820.1,1946.2,3467.5,"smi0",-0.00441404471935698,-0.00132771912598571,-0.00441404471935698,-0.00308632559337127
2208.41,2807.2,1946.2,3441.4,"smi0",0.00170942817108806,-0.00120418953603512,0.00170942817108806,0.00291361770712317
2236.73,2838.4,1946.2,3444.4,"smi0",-0.00820154986126848,-0.00118325820829068,-0.00820154986126848,-0.0070182916529778
2251.64,2880.6,1970.4,3465.1,"smi0",0.0012253264107902,-0.00110541973437154,0.0012253264107902,0.00233074614516173
2253.93,2880,1967.3,3470.6,"smi0",0.00199436604434638,-0.00114001671203373,0.00199436604434638,0.0031343827563801
2265.86,2889.5,1971.6,3509.8,"smi0",0.00261961319794037,-0.00129191554719831,0.00261961319794037,0.00391152874513868
2269.6,2886.7,1984.4,3535.7,"smi0",-0.00956811485133439,-0.00142113574760917,-0.00956811485133439,-0.00814697910372522
2258.97,2900.8,1963.3,3530.2,"smi0",0.00301241777888217,-0.00127452030714905,0.00301241777888217,0.00428693808603121
2262.66,2896.8,1957.4,3515.9,"smi0",-0.000518607330737194,-0.00126028983504927,-0.000518607330737194,0.000741682504312078
2253.91,2887.1,1939.2,3520,"smi0",-0.000798867903730782,-0.00128579085219752,-0.000798867903730782,0.000486922948466737
2257.34,2893.8,1937.8,3524.9,"smi0",-0.00391583075359665,-0.00128450271329579,-0.00391583075359665,-0.00263132804030086
2240.31,2883.3,1890.1,3524.9,"smi0",-0.00586882192155558,-0.00125957114553183,-0.00586882192155558,-0.00460925077602375
2230.27,2887.3,1899.5,3502.6,"smi0",-0.000406827526121001,-0.00110730701572962,-0.000406827526121001,0.000700479489608623
2251.3,2915.7,1921.4,3504,"smi0",-0.00521578717946418,-0.00106067415103886,-0.00521578717946418,-0.00415511302842532
2234.23,2908.8,1883.4,3477.8,"smi0",0.000551918543546079,-0.000918753047174937,0.000551918543546079,0.00147067159072102
2242.76,2918.3,1881.7,3509.4,"smi0",-0.0027274195803163,-0.0010261612520065,-0.0027274195803163,-0.0017012583283098
2263.08,2952.7,1900.5,3522.7,"smi0",-0.00468943854956319,-0.000988317113818324,-0.00468943854956319,-0.00370112143574486
2266.57,2971.1,1902.5,3532.4,"smi0",-0.00968064590993486,-0.000942540788809659,-0.00968064590993486,-0.0087381051211252
2266.37,2999.6,1884.8,3557.7,"smi0",0.00213264064577752,-0.00088317485609141,0.00213264064577752,0.00301581550186893
2263.27,2989.1,1861.7,3545.6,"smi0",0.00151298013934173,-0.000879579769463637,0.00151298013934173,0.00239255990880536
2266.77,2989.2,1854.9,3554.5,"smi0",0.00162748221491242,-0.00092885051805078,0.00162748221491242,0.0025563327329632
2268.26,2986.3,1869.7,3549.3,"smi0",-0.00237192044593776,-0.000932120778828953,-0.00237192044593776,-0.00143979966710881
2266.07,2990.5,1873.6,3535.9,"smi0",0.00649627381419798,-0.000849319775251822,0.00649627381419798,0.0073455935894498
2300.72,3016.8,1898.2,3570.8,"smi0",0.00153678270675967,-0.00100352721025321,0.00153678270675967,0.00254030991701288
2300.29,3011.6,1892.4,3565.4,"smi0",-0.00228257180697779,-0.00100921828162473,-0.00228257180697779,-0.00127335352535305
2305.58,3025.4,1880,3564.6,"smi0",-0.0012604690575126,-0.000957562800788179,-0.0012604690575126,-0.000302906256724417
2289.49,3008.1,1871.7,3533.3,"smi0",-0.000944381437199418,-0.000857008658728809,-0.000944381437199418,-8.73727784706096e-05
2306.66,3033.5,1882.5,3541.4,"smi0",-0.00393999110316581,-0.000832984249718408,-0.00393999110316581,-0.0031070068534474
2294.15,3029,1863.8,3561.5,"smi0",-0.01136791025751,-0.000872285388770402,-0.01136791025751,-0.0104956248687396
2275.72,3039.1,1853.9,3557.9,"smi0",-0.0167123668843511,-0.000716991109321934,-0.0167123668843511,-0.0159953757750291
2204.44,2994.7,1790.7,3514.8,"smi0",-0.00300935580083831,-0.000454625018484273,-0.00300935580083831,-0.00255473078235404
2212.97,3015.3,1800.6,3507,"smi0",-0.00140724634505552,-0.000355945075065077,-0.00140724634505552,-0.00105130126999044
2232.02,3045.5,1816.3,3523.3,"smi0",-0.00670056088818339,-0.00034570292093055,-0.00670056088818339,-0.00635485796725284
2190.9,3009.8,1791.8,3485,"smi0",1.68348687090377e-05,-0.000198337149118833,1.68348687090377e-05,0.000215172017827871
2184.24,3000.6,1767.6,3479,"smi0",0.00306437540459531,-0.000193524646015934,0.00306437540459531,0.00325790005061124
2201.27,3014.8,1788.4,3508.2,"smi0",-0.00996231294342612,-0.000307338270030317,-0.00996231294342612,-0.0096549746733958
2197.01,3039,1780.7,3520.2,"smi0",-0.00329055610398157,-0.000202141577287178,-0.00329055610398157,-0.0030884145266944
2197.01,3049,1800.7,3524.2,"smi0",0.0107405485133615,-0.000163491351207334,0.0107405485133615,0.0109040398645689
2211.6,3036.5,1803.9,3544.1,"smi0",-0.00910328895585408,-0.000374011264270061,-0.00910328895585408,-0.00872927769158402
2191.54,3036.6,1800.3,3544.4,"smi0",-0.0126612919325197,-0.000279006560342059,-0.0126612919325197,-0.0123822853721776
2176.35,3054,1809.6,3526.5,"smi0",-0.0119770385727658,-4.68379260816481e-05,-0.0119770385727658,-0.0119302006466842
2157.41,3064,1785.7,3510.3,"smi0",-0.00488659202772169,0.000157252311011592,-0.00488659202772169,-0.00504384433873328
2137.01,3050,1778,3460.1,"smi0",0.000203481791358273,0.000366363459041183,0.000203481791358273,-0.00016288166768291
2153.56,3073,1794.4,3474.3,"smi0",-0.000616915976849011,0.000357786555768777,-0.000616915976849011,-0.000974702532617788
2159.73,3083.7,1803.8,3523.8,"smi0",0.013205619689933,0.000201419020230449,0.013205619689933,0.0130042006697026
2206.11,3109.2,1817,3568,"smi0",-0.00784083876060029,-4.75826377248616e-05,-0.00784083876060029,-0.00779325612287543
2193.85,3116.3,1790.5,3557.3,"smi0",-0.00251340444700018,8.86781648428564e-05,-0.00251340444700018,-0.00260208261184303
2185.52,3112.3,1779.7,3562.2,"smi0",-0.00190860168334371,8.87155042142741e-05,-0.00190860168334371,-0.00199731718755798
2197.57,3135.4,1770.7,3593,"smi0",-0.00629800222931409,4.03260494957723e-05,-0.00629800222931409,-0.00633832827880986
2176.09,3124.5,1757.3,3578.6,"smi0",-0.0115411187230708,0.000137921681916543,-0.0115411187230708,-0.0116790404049873
2148.12,3120.4,1740.7,3551.4,"smi0",0.0106688658464325,0.000350494718713424,0.0106688658464325,0.0103183711277191
2116.86,3041.7,1721.1,3531.5,"smi0",-0.00770787615777414,0.000152167065703087,-0.00770787615777414,-0.00786004322347723
2114.88,3062.3,1724.2,3535.3,"smi0",0.00680688194942868,0.000257748331220893,0.00680688194942868,0.00654913361820778
2140.74,3078.9,1764.1,3537.8,"smi0",0.000576985924901979,0.000214095066448922,0.000576985924901979,0.000362890858453057
2142.74,3080,1754.1,3519.6,"smi0",0.00299621167169283,0.000278200578321333,0.00299621167169283,0.0027180110933715
2112.01,3026.6,1742.4,3497.9,"smi0",0.00750865678843808,0.000219502568623782,0.00750865678843808,0.0072891542198143
2149.71,3057.9,1795.3,3510,"smi0",-0.00898307382388403,0.000162400453744821,-0.00898307382388403,-0.00914547427762885
2165.76,3108.2,1814,3529.1,"smi0",0.00101820168916026,0.000284129521357136,0.00101820168916026,0.000734072167803121
2182.11,3128.5,1814,3518.7,"smi0",0.000887773500984483,0.00035361896466391,0.000887773500984483,0.000534154536320573
2180.49,3123.4,1828.7,3523,"smi0",-0.00949934286776368,0.000318027165103093,-0.00949934286776368,-0.00981737003286677
2169.69,3137.6,1832.1,3500.4,"smi0",0.00407329238002126,0.000529639679915107,0.00407329238002126,0.00354365270010615
2168.57,3123.2,1822.6,3514.8,"smi0",-0.000765494688480794,0.000404278240250952,-0.000765494688480794,-0.00116977292873175
2174.27,3133.8,1857.4,3522.4,"smi0",0.00488098311082917,0.000405579963631181,0.00488098311082917,0.00447540314719799
2184.05,3132.6,1866.3,3537.1,"smi0",-0.00630984050301509,0.00029783540670446,-0.00630984050301509,-0.00660767590971955
2182.47,3150.1,1852.6,3541.6,"smi0",0.00273023904305315,0.000382307804193611,0.00273023904305315,0.00234793123885954
2174.78,3130.4,1839.8,3523.4,"smi0",0.0122414965986954,0.000381224064916896,0.0122414965986954,0.0118602725337785
2195.15,3121.4,1838.2,3536.8,"smi0",-0.00271862723702494,0.000186096308864674,-0.00271862723702494,-0.00290472354588961
2197.34,3133,1838.2,3547.9,"smi0",0.00229873271809624,0.000196449038970526,0.00229873271809624,0.00210228367912572
2196.64,3124.8,1875.2,3571.4,"smi0",-0.00634609542099332,6.84076957306913e-05,-0.00634609542099332,-0.00641450311672401
2199.29,3148.4,1905.1,3610.8,"smi0",-0.00252991769079362,3.54743345101268e-05,-0.00252991769079362,-0.00256539202530375
2196.59,3152.5,1890.5,3609.2,"smi0",-0.0060431312539915,7.62467497883289e-05,-0.0060431312539915,-0.00611937800377983
2204.01,3182.2,1881.4,3628.8,"smi0",-0.00149156753625043,0.000126945291934898,-0.00149156753625043,-0.00161851282818533
2201.9,3183.9,1872.9,3604.1,"smi0",-0.00871788100977362,0.000238042408380594,-0.00871788100977362,-0.00895592341815422
2194.53,3201,1875.5,3632.4,"smi0",-0.00131769733634081,0.000259371450641196,-0.00131769733634081,-0.00157706878698201
2197.26,3209.2,1867.1,3602.5,"smi0",0.00282034858754974,0.000401562665058702,0.00282034858754974,0.00241878592249104
2210.92,3220.1,1891,3624,"smi0",0.0071617545335622,0.000314800919317959,0.0071617545335622,0.00684695361424425
2247.97,3251,1889.8,3649,"smi0",0.00436243001986249,0.000210636582787751,0.00436243001986249,0.00415179343707474
2242.91,3229.5,1870.3,3648.8,"smi0",-0.00202857581874743,0.000120382056364974,-0.00202857581874743,-0.0021489578751124
2249.75,3245.9,1857.3,3655.5,"smi0",0.0005553064368096,0.00015065466716014,0.0005553064368096,0.00040465176964946
